Day,Month,Hour,Temperature_mean,Temperature_min,Temperature_max,Temperature_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,WindDirection_mean,WindDirection_min,WindDirection_max,WindDirection_std,Speed_mean,Speed_min,Speed_max,Speed_std,Radiation_mean,SunDurationMinutes_mean,TimeSunRise_first,TimeSunSet_first
4,11,16,61.0,59,62,0.8528028654224412,30.421666666666667,30.41,30.43,0.005773502691896798,56.583333333333336,38,71,9.519915329391743,72.36,15.21,100.32,28.045236510129325,6.278333333333333,1.12,13.5,3.3405384251190657,293.94416666666666,682.0,6.416666666666667,17.783333333333335
21,9,8,54.916666666666664,54,56,0.6685579234215225,30.4175,30.41,30.43,0.0075377836144437625,91.33333333333333,90,94,1.2309149097933274,93.76333333333334,1.27,351.8,119.7517575755122,4.965833333333333,1.12,10.12,2.4670426105813905,491.22166666666664,729.0,6.183333333333334,18.333333333333332
2,12,14,45.0,45,45,0.0,30.34,30.34,30.34,0.0,93.0,93,93,0.0,118.89999999999999,41.91,158.63,36.962709955747655,5.528333333333333,2.25,11.25,2.9754475089955594,150.99916666666667,660.0,6.7,17.7
27,11,13,56.083333333333336,55,57,0.7929614610987588,30.4375,30.43,30.44,0.004522670168667009,75.75,68,80,3.414541097876978,43.92416666666667,0.1,112.92,45.005322202103514,8.6225,4.5,16.87,3.469658419132141,754.5391666666666,664.0,6.633333333333333,17.7
5,9,7,52.083333333333336,48,55,2.353269807709859,30.4225,30.42,30.43,0.004522670168666437,79.0,74,81,2.1742292260184346,236.30583333333334,220.49,265.69,14.037538931109832,6.464166666666667,5.62,7.87,1.0860893846802628,298.90833333333336,747.0,6.133333333333334,18.583333333333332
3,10,7,50.416666666666664,49,52,1.2401124093721438,30.445833333333336,30.44,30.45,0.005149286505443146,85.0,82,87,1.3483997249264847,131.5725,72.11,174.02,33.260152551172595,6.3725,3.37,10.12,2.1630959504629215,173.76250000000002,715.0,6.233333333333333,18.15
20,12,17,52.416666666666664,50,54,1.4433756729740683,30.48,30.48,30.48,0.0,65.91666666666667,62,69,2.503028468705762,143.11249999999998,118.17,175.77,19.853900979175577,7.8725,3.37,10.12,1.8589788252498392,40.57083333333333,656.0,6.866666666666667,17.8
23,12,13,57.916666666666664,57,58,0.28867513459481403,30.4325,30.43,30.44,0.004522670168666625,65.41666666666667,62,68,1.6764862244009229,124.52749999999999,9.86,353.61,126.09784787472134,7.31,3.37,11.25,2.9377356771995173,809.3866666666667,656.0,6.9,17.833333333333332
14,12,9,47.0,45,49,1.2060453783110536,30.320000000000004,30.32,30.32,0.0,60.416666666666664,57,67,3.0289011909011507,296.19416666666666,279.8,326.51,16.394332977827403,4.028333333333333,2.25,5.62,1.2182762288155216,581.8325,657.0,6.816666666666666,17.766666666666666
13,9,9,60.333333333333336,59,61,0.7784989441615225,30.47,30.47,30.47,0.0,58.916666666666664,56,61,1.831955405041457,203.16083333333333,0.78,359.26,176.42642898584376,3.56,1.12,6.75,1.426795519528098,479.27,737.0,6.166666666666667,18.45
25,10,9,61.416666666666664,61,62,0.5149286505444367,30.49,30.49,30.49,0.0,45.583333333333336,39,52,5.035480176314926,63.23416666666666,3.2,357.9,94.57702762186955,3.5608333333333335,1.12,7.87,2.025422327827114,705.9191666666667,691.0,6.35,17.866666666666667
21,12,15,56.833333333333336,56,57,0.3892494720807609,30.394166666666667,30.39,30.4,0.005149286505443385,72.33333333333333,71,74,0.8876253645985935,35.75333333333333,5.06,73.21,18.623719154656385,4.685833333333334,2.25,7.87,1.7826357315826336,509.97416666666663,656.0,6.883333333333333,17.816666666666666
30,12,12,50.0,50,50,0.0,30.314545454545453,30.3,30.32,0.006875516509526093,70.72727272727273,68,74,1.9021518914592048,219.9527272727273,8.52,359.81,165.67730146830064,5.212727272727273,2.25,7.87,1.6890239246919558,351.8718181818182,657.0,6.95,17.9
11,11,15,61.833333333333336,61,63,0.5773502691896274,30.45,30.45,30.45,0.0,52.583333333333336,48,57,2.937479851639476,26.314999999999998,0.11,48.07,16.39398476160193,6.7475,2.25,11.25,2.4926040600143455,498.79333333333335,675.0,6.483333333333333,17.733333333333334
24,12,15,57.083333333333336,57,58,0.28867513459481253,30.41,30.41,30.41,0.0,66.0,61,71,3.3028912953790845,111.95333333333333,23.26,357.34,115.95230981535101,7.121666666666666,2.25,12.37,3.567563042274945,530.5725,656.0,6.9,17.833333333333332
19,11,12,54.833333333333336,54,56,0.5773502691896264,30.42916666666667,30.42,30.44,0.007929614610988223,63.666666666666664,54,72,6.154574548966636,94.63999999999999,27.75,290.76,75.28711020909465,8.434166666666666,3.37,13.5,3.1275998881899936,780.5758333333333,668.0,6.566666666666666,17.7
30,12,9,47.75,45,50,1.5447859516333093,30.334999999999997,30.33,30.34,0.005222329678671074,51.833333333333336,45,56,2.5524794837866014,156.49666666666667,78.63,194.33,55.650511773083096,1.3091666666666668,0.0,3.37,0.9388431792112648,260.55583333333334,657.0,6.95,17.9
15,10,8,64.0,62,65,0.8528028654224387,30.505,30.5,30.51,0.005222329678671103,13.166666666666666,11,19,2.081665999466133,70.02333333333333,7.09,157.69,41.46507058703601,4.121666666666667,1.12,5.62,1.4652820599295944,534.8666666666667,702.0,6.283333333333333,17.983333333333334
21,9,14,59.54545454545455,59,60,0.5222329678670902,30.387272727272727,30.38,30.39,0.004670993664969339,79.81818181818181,77,85,2.5226248955475663,42.68454545454546,0.23,105.37,32.30703061676711,6.6463636363636365,2.25,11.25,3.0792053284159944,762.9518181818181,729.0,6.183333333333334,18.333333333333332
27,9,14,60.416666666666664,60,61,0.5149286505444368,30.36583333333333,30.36,30.37,0.005149286505444583,78.16666666666667,74,83,2.757908737804894,82.90083333333332,6.88,359.93,127.25830356607443,5.435,2.25,7.87,1.7175749288935365,577.0766666666667,722.0,6.216666666666667,18.25
16,9,9,54.54545454545455,54,57,0.9341987329938267,30.487272727272728,30.48,30.49,0.004670993664967851,91.0909090909091,90,93,0.9438798074485389,121.58545454545455,32.86,241.79,56.61016876209368,4.59909090909091,1.12,9.0,2.5387061844390524,433.6627272727273,735.0,6.166666666666667,18.416666666666668
25,10,12,64.0,63,65,0.6030226891555309,30.459166666666665,30.45,30.47,0.007929614610987925,60.833333333333336,53,64,3.0401355631656037,130.525,0.11,359.92,160.91546174085548,5.155,2.25,9.0,2.5126027794445998,955.7975,691.0,6.35,17.866666666666667
17,11,13,61.166666666666664,61,62,0.38924947208076127,30.416666666666668,30.41,30.42,0.0049236596391745505,27.333333333333332,25,31,1.874873733122184,45.90083333333333,10.13,97.0,33.79534434271123,9.465833333333334,5.62,15.75,3.476143260813192,841.065,671.0,6.533333333333333,17.716666666666665
23,9,18,55.0,55,55,0.0,30.450833333333332,30.45,30.46,0.0028867513459490384,100.33333333333333,100,101,0.49236596391733045,78.75916666666667,47.56,128.4,25.055657484282808,2.904166666666667,1.12,4.5,1.0128399167537272,1.5916666666666668,726.0,6.2,18.3
5,9,17,56.25,55,57,0.6215815605080615,30.399166666666662,30.39,30.4,0.002886751345947771,96.33333333333333,95,97,0.6513389472789294,176.74750000000003,1.05,358.66,168.31057942900463,2.8083333333333336,1.12,4.5,1.3148856385344858,146.5925,747.0,6.133333333333334,18.583333333333332
1,9,11,58.888888888888886,58,60,0.7817359599705707,30.462222222222223,30.46,30.47,0.004409585518440233,73.77777777777777,71,77,2.682246156571849,62.028888888888886,31.44,110.8,28.50653058706217,10.121111111111112,3.37,16.87,4.017404150830622,1006.49,751.0,6.116666666666666,18.633333333333333
4,12,12,45.0,45,45,0.0,30.363333333333333,30.36,30.37,0.004923659639174923,93.0,93,93,0.0,144.215,64.32,176.98,29.880755892836316,7.215,3.37,13.5,3.23566629361502,195.31833333333336,660.0,6.716666666666667,17.716666666666665
2,10,10,56.75,56,57,0.4522670168666463,30.471666666666664,30.47,30.48,0.0038924947208078963,96.16666666666667,94,98,1.4668044012461816,75.86416666666666,7.94,192.57,50.00738153846223,5.716666666666666,3.37,10.12,2.115176043966482,625.77,716.0,6.233333333333333,18.166666666666668
6,9,16,55.666666666666664,54,57,0.9847319278346596,30.390833333333333,30.39,30.4,0.0028867513459487587,90.58333333333333,86,94,2.274696116900545,36.862500000000004,1.38,63.06,21.236481100819283,4.590833333333333,1.12,9.0,2.0047509858213104,298.8666666666667,746.0,6.133333333333334,18.566666666666666
16,10,13,68.08333333333333,67,69,0.9003366373785172,30.505,30.5,30.51,0.005222329678671103,19.5,18,22,1.167748416242285,62.8475,7.85,159.03,52.19318505235229,6.935833333333334,3.37,10.12,2.437877088158814,947.1208333333334,701.0,6.3,17.983333333333334
28,11,10,57.916666666666664,57,60,0.9962049198956213,30.462500000000002,30.46,30.47,0.0045226701686647735,52.25,37,65,9.554865490704437,97.33916666666666,9.74,348.12,103.15514462632869,5.716666666666666,3.37,9.0,2.0059834737528863,773.9416666666666,663.0,6.65,17.7
3,9,12,58.333333333333336,57,60,0.7784989441615239,30.448333333333334,30.44,30.45,0.003892494720805906,95.91666666666667,93,98,1.2401124093721416,85.39416666666666,5.42,140.63,47.6760342803066,4.498333333333334,2.25,6.75,1.3560492973965572,117.24000000000001,748.0,6.133333333333334,18.6
13,10,12,64.5,63,66,0.904534033733291,30.453333333333333,30.44,30.47,0.007784989441617114,46.0,32,54,6.494753127087911,52.973333333333336,0.12,108.9,29.210468339382388,7.404166666666666,3.37,13.5,3.270589211117591,1004.0008333333334,704.0,6.283333333333333,18.016666666666666
4,10,14,55.416666666666664,55,56,0.5149286505444335,30.41416666666667,30.41,30.42,0.00514928650544538,102.0,102,102,0.0,62.932500000000005,0.16,172.96,51.8871089481771,5.3425,2.25,10.12,2.543852214832672,231.91666666666666,714.0,6.233333333333333,18.133333333333333
28,10,10,50.083333333333336,49,51,0.5149286505444357,30.4275,30.42,30.43,0.004522670168666437,101.58333333333333,101,102,0.514928650544436,81.71916666666667,3.17,359.55,97.00235156084277,4.685833333333334,1.12,9.0,2.530104052238072,504.17833333333334,689.0,6.366666666666666,17.85
24,9,13,59.75,59,60,0.4522670168666463,30.455,30.45,30.46,0.005222329678671103,89.25,88,91,0.8660254037844378,205.13166666666666,0.58,359.76,170.72244592444267,4.684166666666667,1.12,7.87,1.9086094811446244,248.6425,725.0,6.2,18.283333333333335
12,11,9,59.25,58,60,0.75377836144441,30.499166666666667,30.49,30.5,0.0028867513459487197,52.083333333333336,48,55,2.466441431158118,81.0325,1.79,359.93,99.13223621415075,4.309166666666667,1.12,10.12,2.437037912688021,649.7724999999999,674.0,6.5,17.733333333333334
19,12,10,55.75,54,57,0.9653072991634231,30.53333333333333,30.52,30.54,0.006513389472788947,79.08333333333333,76,82,2.1087839379532713,143.58666666666667,63.39,178.69,31.430090773979742,4.9675,2.25,9.0,2.2729241278382104,317.12583333333333,656.0,6.866666666666667,17.8
10,11,17,54.833333333333336,54,55,0.3892494720807609,30.448333333333334,30.44,30.46,0.007177405625649949,88.58333333333333,85,92,2.3915887961137807,82.80583333333333,28.03,128.07,30.178595502692822,2.6225,1.12,4.5,1.208072281100612,20.868333333333332,677.0,6.466666666666667,17.75
16,9,17,56.75,56,58,0.6215815605080617,30.436666666666667,30.43,30.44,0.004923659639173748,95.75,93,97,1.4222261679238197,102.86416666666666,41.39,151.31,31.87799282444162,7.216666666666666,3.37,13.5,3.572797053833143,176.11916666666664,735.0,6.166666666666667,18.416666666666668
19,12,12,58.666666666666664,56,60,1.5569978883230442,30.50916666666667,30.5,30.52,0.005149286505443173,70.5,61,80,6.3173642374878884,168.01500000000001,2.9,359.82,118.2234381084471,4.5925,1.12,9.0,2.2228774349723137,739.145,656.0,6.866666666666667,17.8
6,10,12,58.916666666666664,58,60,0.7929614610987576,30.46083333333333,30.45,30.47,0.006685579234213376,89.41666666666667,87,91,1.4433756729740665,302.2808333333333,3.76,352.42,95.39069798926303,7.31,0.0,12.37,2.8572586989503197,272.4116666666667,712.0,6.25,18.116666666666667
30,10,7,47.916666666666664,47,48,0.28867513459481403,30.449166666666667,30.44,30.45,0.0028867513459476476,102.0,102,102,0.0,122.03166666666668,33.95,177.69,37.99453856287849,5.904166666666666,2.25,10.12,2.5871059940099905,69.0625,686.0,6.383333333333334,17.816666666666666
20,11,11,55.25,54,57,0.8660254037844384,30.441666666666666,30.43,30.45,0.005773502691897499,92.16666666666667,90,96,2.0375267241229365,115.31083333333333,27.86,332.37,86.5836207960346,7.4991666666666665,4.5,11.25,2.5532740419573705,694.8924999999999,668.0,6.566666666666666,17.7
17,9,15,59.583333333333336,59,60,0.5149286505444369,30.45,30.45,30.45,0.0,84.91666666666667,83,88,1.7298624923456383,106.15916666666668,34.16,359.92,109.77471289031695,5.3425,2.25,9.0,2.1518073798553625,452.89916666666664,734.0,6.166666666666667,18.4
19,12,8,48.5,48,49,0.5222329678670912,30.515833333333333,30.51,30.52,0.005149286505443146,89.41666666666667,88,90,0.6685579234215213,141.53666666666666,101.31,174.58,21.242603561254114,7.03,4.5,9.0,1.4482716972622605,78.27083333333333,656.0,6.866666666666667,17.8
11,11,17,57.333333333333336,56,59,1.0730867399773207,30.459166666666665,30.45,30.46,0.0028867513459487197,59.166666666666664,56,63,2.1248885888797835,74.735,24.78,132.94,34.924027545516566,4.0275,1.12,5.62,1.31055245117192,33.21666666666667,675.0,6.483333333333333,17.733333333333334
22,9,8,62.583333333333336,60,64,1.2401124093721454,30.426666666666666,30.42,30.43,0.004923659639172792,31.5,19,67,18.24330512320018,141.83333333333334,37.49,359.93,78.1261907351682,6.654166666666666,2.25,13.5,3.3390838654646067,557.2808333333334,728.0,6.183333333333334,18.316666666666666
28,11,7,45.083333333333336,44,47,1.311372170551505,30.4525,30.45,30.46,0.004522670168666705,53.916666666666664,35,71,12.68827901026866,144.21666666666667,31.85,337.58,89.0173687171966,5.9975,1.12,11.25,3.1946521364191236,72.42083333333333,663.0,6.65,17.7
22,9,9,64.16666666666667,59,68,3.5632807491088387,30.433333333333334,30.43,30.44,0.0049236596391745505,37.083333333333336,21,73,20.676989113211786,115.26416666666667,6.0,174.78,47.52498280011803,9.655833333333334,2.25,13.5,3.4077517470756242,772.0041666666666,728.0,6.183333333333334,18.316666666666666
25,11,12,48.916666666666664,48,49,0.28867513459481403,30.459166666666665,30.45,30.47,0.007929614610987925,95.33333333333333,93,98,1.2309149097933265,91.45916666666666,14.19,153.98,47.554827774863924,7.403333333333333,3.37,12.37,3.0888901605985315,824.435,665.0,6.616666666666667,17.7
26,9,17,53.916666666666664,53,56,1.0836246694508318,30.386666666666667,30.38,30.39,0.004923659639172821,84.91666666666667,82,87,1.6764862244009249,50.79916666666667,1.09,94.13,30.887411810207297,6.279166666666666,2.25,13.5,3.161836228101217,170.57333333333335,723.0,6.2,18.25
4,10,13,55.5,55,57,0.6741998624632428,30.4275,30.42,30.44,0.006215815605081382,101.41666666666667,101,102,0.5149286505444375,85.38666666666667,1.59,359.93,129.47884209983943,6.840833333333333,2.25,13.5,3.373820220282621,225.1308333333333,714.0,6.233333333333333,18.133333333333333
18,12,11,48.333333333333336,47,50,1.3706888336846834,30.365,30.35,30.38,0.007977240352174174,97.58333333333333,97,98,0.5149286505444335,169.335,141.42,196.83,19.286861048156833,13.8725,6.75,29.25,6.186560396977835,206.95333333333335,656.0,6.85,17.783333333333335
12,9,17,56.0,56,56,0.0,30.462500000000002,30.46,30.47,0.0045226701686649105,99.0,99,99,0.0,121.86916666666666,1.2,352.8,167.33734824427043,2.3408333333333333,0.0,5.62,1.6236684521244606,34.97666666666667,739.0,6.15,18.466666666666665
17,10,12,63.833333333333336,63,64,0.3892494720807609,30.448333333333334,30.44,30.46,0.007177405625653129,42.0,36,58,6.809084840390546,99.46999999999998,28.97,359.93,118.94685979270513,8.340833333333334,2.25,13.5,3.8804204512897664,986.0858333333334,700.0,6.3,17.966666666666665
21,11,13,58.5,58,59,0.5222329678670908,30.395833333333332,30.39,30.4,0.005149286505443385,85.5,84,88,1.2431631210161218,90.7675,0.27,352.37,96.45072676336771,6.746666666666666,4.5,12.37,2.145292238339287,685.3058333333333,667.0,6.583333333333333,17.7
29,11,17,47.0,47,47,0.0,30.396666666666665,30.39,30.4,0.0049236596391727125,99.66666666666667,99,100,0.4923659639173283,136.76333333333335,95.44,162.59,20.618232149476267,8.340833333333334,4.5,14.62,3.0878691044247013,14.335,662.0,6.666666666666667,17.7
29,9,16,58.166666666666664,58,59,0.38924947208076055,30.429999999999996,30.43,30.43,0.0,52.083333333333336,46,59,4.100073909163842,76.07916666666667,0.13,351.03,91.90910138514162,5.6225,3.37,9.0,1.857878188589436,376.99666666666667,720.0,6.216666666666667,18.216666666666665
12,12,13,52.083333333333336,51,53,0.5149286505444376,30.3225,30.31,30.33,0.007537783614442697,101.75,101,102,0.45226701686664006,265.3933333333333,13.85,329.06,101.63000266862264,10.121666666666666,1.12,16.87,4.891807313036644,210.43999999999997,657.0,6.8,17.75
1,11,11,57.5,57,58,0.522232967867093,30.483333333333334,30.48,30.49,0.004923659639172774,41.833333333333336,38,49,3.588702812826367,65.71666666666667,4.31,147.75,41.59006663163986,4.496666666666667,1.12,10.12,2.6270458117379105,633.2858333333334,684.0,6.4,17.8
20,11,13,53.416666666666664,53,54,0.5149286505444383,30.405,30.39,30.41,0.006741998624632904,99.75,99,100,0.4522670168666491,94.87583333333333,11.19,358.19,124.75228549251537,6.3725,3.37,9.0,1.8166859187192286,489.51416666666665,668.0,6.566666666666666,17.7
25,11,15,52.583333333333336,52,53,0.514928650544438,30.429999999999996,30.43,30.43,0.0,70.0,59,85,8.994948077064755,142.59416666666667,80.95,255.12,46.878058922414155,5.995833333333334,3.37,10.12,1.9385161069667942,500.7366666666667,665.0,6.616666666666667,17.7
4,9,7,56.416666666666664,53,59,2.065224325624583,30.4575,30.45,30.46,0.004522670168666745,83.25,80,86,1.6583123951777032,135.85999999999999,35.05,185.76,54.48887059007389,4.965,1.12,10.12,2.6903007604760814,287.27416666666664,747.0,6.133333333333334,18.583333333333332
24,12,17,53.833333333333336,53,54,0.3892494720807622,30.421666666666667,30.42,30.43,0.003892494720805511,50.583333333333336,31,74,17.085125552699786,127.72166666666665,78.17,163.19,23.33840059696128,7.215833333333333,3.37,11.25,2.4678715832707243,46.52583333333333,656.0,6.9,17.833333333333332
26,10,13,59.583333333333336,59,60,0.5149286505444376,30.401666666666667,30.4,30.41,0.003892494720808619,57.166666666666664,53,62,3.099364548751987,29.782500000000002,1.64,77.95,25.73130005018649,8.153333333333334,3.37,12.37,2.8018446304770954,895.5675,691.0,6.35,17.866666666666667
29,12,13,48.666666666666664,48,49,0.49236596391733045,30.3025,30.29,30.31,0.006215815605081111,102.0,102,102,0.0,30.519166666666667,15.95,56.33,14.622560687533701,4.03,2.25,9.0,1.824514879482912,383.08666666666664,657.0,6.933333333333334,17.883333333333333
12,10,18,55.833333333333336,55,57,0.7177405625652724,30.454166666666666,30.45,30.46,0.005149286505445393,37.5,33,44,4.421024151195575,133.71083333333334,94.61,176.77,22.655083899980415,9.28,4.5,14.62,3.1488439437066704,1.9725000000000001,706.0,6.266666666666667,18.033333333333335
22,12,15,56.75,56,59,1.215431087010993,30.406666666666666,30.4,30.41,0.004923659639174137,76.33333333333333,63,80,5.104958967573202,48.5225,6.75,96.48,24.284052801263332,8.7175,5.62,13.5,3.0019391460127296,524.5708333333333,656.0,6.883333333333333,17.816666666666666
